Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,3090.893976
FDK15,OUT045,1434.357241
DRF15,OUT035,2358.026069
FDQ25,OUT017,2951.650703
FDI48,OUT019,136.026519
FDS49,OUT046,1233.941188
FDV22,OUT046,2708.180005
NCV42,OUT046,1776.690604
FDX26,OUT046,2832.854794
FDI33,OUT018,1267.182991
FDZ14,OUT049,2134.655287
FDG10,OUT013,836.0143951
FDM38,OUT018,673.8990383
FDG26,OUT027,6665.322998
FDH46,OUT035,1635.110793
FDN13,OUT018,1384.226667
FDU57,OUT035,2372.786719
NCI06,OUT046,3055.120513
FDM38,OUT045,788.289673
NCG42,OUT010,253.0111991
FDL39,OUT045,2902.033661
FDT31,OUT019,359.9689687
FDV59,OUT013,3684.843543
FDB49,OUT035,1621.36695
FDD58,OUT049,1684.773847
DRN59,OUT046,730.6062094
FDX48,OUT049,2626.620347
FDQ11,OUT049,4525.564244
FDY12,OUT049,828.791328
FDQ11,OUT045,4110.128649
DRI11,OUT017,1785.870779
FDY32,OUT027,4159.746709
FDS51,OUT045,836.5188587
FDR19,OUT010,275.0989829
DRB13,OUT018,2382.50691
FDS21,OUT035,923.3539991
FDQ40,OUT045,2915.046241
NCE55,OUT013,2936.270013
FDX43,OUT027,4241.856995
FDS12,OUT049,2050.823162
DRK01,OUT027,2493.162182
FDN25,OUT017,834.0792998
FDB60,OUT046,3196.866181
FDQ13,OUT017,1299.282614
DRK13,OUT045,2891.481372
DRF25,OUT018,554.1928225
NCD42,OUT019,128.9706933
FDW25,OUT045,1277.673235
NCV29,OUT027,4469.570502
NCK42,OUT035,3590.559194
DRJ13,OUT027,4149.765988
DRD15,OUT017,4383.86602
FDM27,OUT045,2509.363855
FDZ50,OUT018,2798.242833
FDC04,OUT046,3736.894829
FDF50,OUT049,3640.877197
FDP15,OUT045,3815.38631
FDK46,OUT035,4208.848575
FDZ56,OUT018,2562.769638
FDY60,OUT049,2386.80197
FDB10,OUT035,4018.370594
FDR57,OUT045,2466.397836
FDU58,OUT049,3423.734266
FDH02,OUT046,1532.925419
FDP48,OUT013,3125.594934
FDI46,OUT035,4186.387086
FDW56,OUT013,3319.707752
NCM19,OUT010,223.2668086
FDS50,OUT027,5794.61903
FDK24,OUT013,689.2920966
FDO36,OUT017,3110.814199
FDK45,OUT027,3074.971046
NCL05,OUT045,706.8347794
FDL32,OUT018,1676.166082
FDA28,OUT049,2217.262917
FDY36,OUT018,1080.811284
FDP32,OUT018,1807.148803
FDL50,OUT046,2097.862605
DRC24,OUT049,2545.0305
NCS18,OUT017,1671.114618
FDD16,OUT017,1188.019881
NCV18,OUT013,1376.575955
FDX07,OUT046,2976.266558
NCZ05,OUT027,2750.96785
NCI31,OUT013,651.4413697
FDK14,OUT049,1413.536334
NCR06,OUT045,696.1227371
NCF54,OUT049,2995.9021
DRG23,OUT010,283.7695125
FDD53,OUT046,720.6479598
NCM31,OUT027,3374.231262
FDT16,OUT017,4839.28403
FDR40,OUT035,1329.674311
DRG25,OUT017,3175.724108
FDT10,OUT035,890.0456696
FDY32,OUT013,2604.908207
FDN50,OUT035,1512.599042
FDZ35,OUT019,299.3893811
NCP54,OUT045,1820.925372
NCD07,OUT035,1708.278387
FDS02,OUT018,3017.195917
DRN59,OUT018,642.0466013
DRB24,OUT013,2498.810967
FDP37,OUT027,3369.415622
DRB01,OUT018,2978.917578
FDR47,OUT046,2913.704217
NCM31,OUT010,277.7567727
NCF06,OUT027,6503.998821
NCV17,OUT027,3558.959141
FDS10,OUT049,3050.380421
FDN52,OUT035,1402.543055
FDZ48,OUT013,1771.72718
FDJ48,OUT049,4283.713111
DRB13,OUT027,4853.641871
FDV59,OUT017,4169.405812
FDL32,OUT035,1774.366727
FDZ12,OUT035,2125.062915
NCR06,OUT027,1299.583756
FDP51,OUT017,1950.813219
FDY22,OUT013,2150.670426
FDZ38,OUT049,3033.395697
NCO54,OUT035,814.3220323
FDR23,OUT035,2881.740862
FDM38,OUT049,856.2336432
FDS25,OUT013,1815.701978
FDZ22,OUT013,1348.545462
FDZ20,OUT019,613.8301184
FDD45,OUT010,178.2202036
FDN03,OUT049,4428.019769
NCW30,OUT046,4227.718612
FDY24,OUT027,1393.905325
FDJ26,OUT019,506.3696359
FDM15,OUT049,2564.69932
NCW54,OUT027,1497.531591
FDA23,OUT045,1484.55758
FDA39,OUT019,142.8511208
FDZ12,OUT017,2187.678819
NCB42,OUT046,1884.642419
FDL16,OUT046,714.5521
FDO24,OUT019,298.4561531
NCP42,OUT046,3057.609394
FDR19,OUT018,2090.404525
DRL01,OUT045,3808.514935
FDV37,OUT046,3306.014683
FDI41,OUT010,297.3007668
FDF58,OUT049,953.705016
NCF43,OUT018,1941.441488
FDN02,OUT049,3196.776764
NCP41,OUT035,1642.088184
NCY17,OUT027,1310.291272
FDL58,OUT027,6544.1978
NCA30,OUT027,5227.479122
FDE46,OUT018,2174.782061
FDY38,OUT035,4227.05057
NCH29,OUT027,2519.865685
FDO20,OUT045,4255.796123
FDP44,OUT018,1525.758199
FDM02,OUT027,2359.383856
FDJ14,OUT027,2152.942311
FDH04,OUT010,226.5591651
DRK23,OUT046,4284.412342
NCW05,OUT046,1643.804521
FDF12,OUT049,2370.560575
FDL51,OUT019,481.4691233
FDN03,OUT018,2948.599229
DRJ37,OUT049,2482.32479
FDM12,OUT019,392.7578995
FDA16,OUT045,3578.215276
NCB07,OUT017,3341.72866
NCI17,OUT019,228.6002998
FDR51,OUT046,2373.123
FDJ55,OUT045,3685.214502
NCZ17,OUT013,663.1613123
FDU25,OUT013,848.8135095
NCG18,OUT045,1554.590152
DRM11,OUT017,4745.092621
FDH16,OUT035,1379.960491
FDZ04,OUT018,745.3640891
NCX53,OUT035,2183.645835
FDX38,OUT027,1358.498166
FDX09,OUT046,3078.502261
NCW05,OUT018,1528.730786
NCS41,OUT017,3188.218508
FDI26,OUT046,3085.951277
NCZ41,OUT027,3470.016948
NCK06,OUT046,2001.020235
FDX23,OUT027,2537.345325
NCA42,OUT046,2620.25305
FDC20,OUT049,857.2350332
DRC49,OUT018,1968.673423
FDX01,OUT013,1875.29332
FDC08,OUT045,3746.113488
FDC02,OUT017,4435.172616
FDK10,OUT045,2968.419263
DRC24,OUT013,2447.082836
FDW16,OUT019,234.8025182
NCU06,OUT018,3212.174405
DRA59,OUT045,3127.784735
FDR24,OUT019,226.3260544
DRL35,OUT018,611.0221563
FDA49,OUT013,1347.03479
NCC55,OUT046,671.7497732
DRD24,OUT019,314.061691
NCE55,OUT049,3102.793112
FDT33,OUT045,2755.380912
NCT53,OUT013,2665.818134
FDS26,OUT046,3620.335108
FDL22,OUT018,1287.622108
FDP44,OUT017,1694.986374
FDC52,OUT018,2146.799011
FDI53,OUT010,339.659625
FDZ23,OUT046,2996.144535
NCT18,OUT013,3157.090107
FDR13,OUT046,1990.959933
FDB09,OUT010,234.5789954
FDZ60,OUT013,1658.217396
FDB11,OUT046,3381.018805
FDC10,OUT018,1768.527517
FDW56,OUT035,3203.133834
FDK14,OUT027,2247.480761
DRE27,OUT027,2490.369609
FDA38,OUT017,4473.722151
FDT11,OUT045,2974.702609
FDP15,OUT035,4121.280355
FDV27,OUT035,1433.612162
FDS36,OUT027,2833.588165
FDY40,OUT027,1367.28972
NCF19,OUT049,831.6414263
FDF53,OUT045,2856.008054
FDS14,OUT027,3993.059727
FDE56,OUT046,920.649104
FDZ19,OUT035,2919.224367
FDZ46,OUT013,1778.570031
FDR16,OUT046,3572.621937
FDG29,OUT018,598.9858352
NCE30,OUT017,4085.591168
FDZ40,OUT046,806.0875475
FDG58,OUT018,2256.895767
DRH03,OUT013,1494.887827
FDZ47,OUT045,1566.303582
FDV04,OUT018,2263.36858
FDZ10,OUT018,1817.421918
FDG46,OUT017,1840.86818
NCF07,OUT045,1496.895819
FDY44,OUT035,3171.453454
FDB21,OUT013,4136.127598
FDS20,OUT035,3036.827892
FDS49,OUT049,1331.721614
FDX55,OUT027,5849.484833
NCQ02,OUT018,2545.199213
FDR25,OUT013,4150.724906
DRG39,OUT045,777.4247022
FDB46,OUT046,3446.256414
NCC30,OUT018,2654.743854
FDE58,OUT035,1808.28621
FDC05,OUT019,427.9109795
FDY15,OUT046,2564.417667
FDG14,OUT046,2485.414653
FDL08,OUT049,4221.294184
FDQ47,OUT013,605.6184669
FDN12,OUT035,1647.359157
FDW10,OUT013,2992.928831
FDD02,OUT035,1775.916758
FDX35,OUT010,612.8121883
FDT35,OUT046,2744.200626
DRN47,OUT019,382.673946
FDB11,OUT010,561.5760005
FDN20,OUT045,2530.337239
FDB59,OUT035,2857.02596
FDJ58,OUT045,2891.66269
FDU60,OUT046,2763.816318
FDS03,OUT049,967.6289582
FDU40,OUT019,348.1474333
DRH15,OUT049,751.9409462
FDD04,OUT027,3641.980683
FDQ01,OUT046,3498.9833
FDF28,OUT035,2016.535215
FDD22,OUT010,209.6595008
FDY19,OUT046,1865.583627
FDN33,OUT035,1483.650723
FDV36,OUT035,1920.25453
FDW01,OUT010,285.6526595
FDJ28,OUT049,3532.940163
FDB17,OUT035,2968.344915
FDM40,OUT049,2173.385632
FDV46,OUT045,2078.096677
FDQ44,OUT049,1999.522207
NCD42,OUT046,690.10385
DRH37,OUT046,2732.477456
FDR10,OUT018,2448.522983
NCD06,OUT027,1332.956796
FDI53,OUT046,2687.49162
FDG16,OUT035,3764.944815
DRB25,OUT046,1689.749199
FDY09,OUT046,2967.974396
FDX48,OUT045,2461.488498
FDC03,OUT010,516.5472296
FDT47,OUT035,1555.390459
FDW44,OUT027,4351.393972
FDT24,OUT017,1221.464825
FDT12,OUT019,674.7194919
NCS38,OUT035,1724.851787
FDO39,OUT035,3131.159408
FDA13,OUT046,672.672068
FDO48,OUT035,3910.174336
DRJ01,OUT017,2508.205411
FDD53,OUT018,586.1548448
NCT05,OUT049,4580.349364
FDQ51,OUT045,747.034529
FDU60,OUT013,2814.384931
FDC59,OUT046,941.4359309
FDP36,OUT035,793.7173683
NCM19,OUT017,1735.86166
FDL16,OUT035,675.3662978
FDE50,OUT018,2768.915091
NCR18,OUT013,727.0765409
NCD30,OUT035,1488.988647
FDH31,OUT013,1698.799708
FDD56,OUT019,357.0741668
FDC47,OUT049,3532.745918
FDZ21,OUT045,1509.047565
FDM01,OUT049,1759.333109
FDF24,OUT013,1424.041646
FDW23,OUT017,657.3924166
FDY52,OUT018,739.2906018
DRH37,OUT027,4418.555184
DRO47,OUT027,2972.496807
FDR25,OUT049,4091.952098
FDQ24,OUT027,6575.172956
DRJ51,OUT018,3423.023621
NCU06,OUT035,3734.287229
NCV18,OUT018,1164.181
NCC06,OUT027,3508.43229
FDZ01,OUT018,1537.968795
FDT14,OUT017,1945.48065
FDD11,OUT019,651.1318424
FDN09,OUT017,4402.391729
NCO18,OUT010,400.2961711
FDZ50,OUT045,2997.806019
FDS44,OUT013,3737.622076
FDI36,OUT045,2989.069759
FDA26,OUT010,563.0534515
NCY53,OUT049,1888.431047
FDF32,OUT049,3309.773531
FDF59,OUT010,240.551936
FDB20,OUT046,1240.91405
DRH11,OUT035,799.398499
FDT03,OUT049,3046.649539
NCH06,OUT035,3981.492258
FDR55,OUT049,3308.757411
FDI10,OUT035,2872.004492
FDZ12,OUT045,2083.697922
FDM12,OUT049,3226.975323
DRB25,OUT045,1582.196463
NCS41,OUT013,3082.948358
NCT53,OUT049,2804.630785
NCD55,OUT013,686.8222794
FDY08,OUT049,2201.649595
NCP55,OUT049,883.3986764
FDA33,OUT013,2311.084581
FDQ33,OUT013,2291.520753
FDE45,OUT027,4901.570853
FDT26,OUT013,2002.037365
NCV53,OUT049,4358.366121
FDK60,OUT027,2583.036185
NCJ29,OUT046,1377.539854
FDI15,OUT045,4013.220804
FDX21,OUT013,1743.653674
FDV49,OUT019,703.1258686
DRO59,OUT046,1237.807083
FDZ14,OUT045,1940.351563
FDP32,OUT027,3302.796135
FDC33,OUT017,3593.653004
FDT14,OUT010,255.8202136
NCN54,OUT027,2240.417439
FDR57,OUT027,3709.070592
DRK12,OUT046,632.2168396
FDX52,OUT049,3573.072936
FDX08,OUT010,393.0460083
FDP10,OUT010,182.063979
NCP50,OUT045,1219.473912
NCL06,OUT013,4394.690946
FDP25,OUT013,3725.091668
FDE53,OUT013,1669.904822
FDL27,OUT017,905.0115169
FDC35,OUT049,3494.883153
DRJ47,OUT010,346.6122641
FDD16,OUT018,1096.61642
NCN42,OUT049,2463.81596
FDC38,OUT027,3594.417782
NCO07,OUT045,3305.195627
FDQ20,OUT049,711.316436
FDI32,OUT046,1713.897502
FDN20,OUT010,345.8000377
DRJ51,OUT027,6018.941816
FDU08,OUT045,1446.21501
DRN37,OUT019,353.6711483
FDD05,OUT010,230.2087738
FDW15,OUT046,2457.381509
FDI52,OUT046,1954.922798
DRM11,OUT049,4792.772633
NCO06,OUT045,598.6096475
FDU38,OUT049,3484.865376
FDU59,OUT018,2311.114106
FDJ10,OUT046,2163.924049
FDM13,OUT049,2280.060872
NCJ30,OUT019,397.7883425
FDM45,OUT018,1793.788004
FDP36,OUT045,767.5020015
NCD30,OUT010,189.1969461
FDN48,OUT017,1429.518309
FDY32,OUT049,2680.844677
FDU47,OUT046,2250.150023
FDF17,OUT019,441.0138753
FDP34,OUT017,2485.277386
FDA47,OUT049,2780.912516
DRD27,OUT027,2703.355006
FDW38,OUT045,788.0980563
FDZ15,OUT019,259.7161922
FDZ03,OUT027,5042.45009
NCN19,OUT049,2778.698412
FDG02,OUT035,3060.162008
FDS31,OUT035,3148.920212
FDW43,OUT019,548.9618603
FDZ47,OUT010,200.6911964
FDO57,OUT017,2614.962766
NCL07,OUT013,678.5502616
NCV42,OUT013,1798.886938
FDP40,OUT017,1820.092529
FDP48,OUT019,477.5549282
FDH21,OUT017,2575.636454
NCP02,OUT049,920.8650355
FDK24,OUT049,754.8015663
FDC41,OUT045,1135.559241
FDF08,OUT017,1415.809492
FDO49,OUT017,814.0184988
FDS56,OUT027,6298.580669
FDX46,OUT018,773.2012921
FDQ07,OUT013,3471.633238
FDC32,OUT010,164.2116655
FDT21,OUT019,686.8775148
FDG58,OUT045,2482.381786
FDW14,OUT049,1540.101573
DRA12,OUT027,3515.995654
FDV27,OUT013,1520.462546
DRD25,OUT013,1778.75984
DRF48,OUT027,4923.976481
FDX24,OUT017,1423.363944
DRJ51,OUT046,3474.211452
FDE45,OUT045,2717.824326
FDE14,OUT046,1704.005569
FDG53,OUT045,2033.146852
FDT08,OUT046,2383.321739
DRC27,OUT027,6654.813678
FDG20,OUT035,3036.606911
FDC21,OUT046,1816.284781
FDV31,OUT018,2712.277776
FDB58,OUT045,2199.699924
FDV23,OUT046,1989.502224
FDA25,OUT019,241.3164703
FDC15,OUT046,2498.78985
FDU47,OUT049,2208.687179
FDE23,OUT013,750.3531454
FDS08,OUT013,2970.389891
FDW03,OUT027,2677.852749
FDJ60,OUT018,2518.242653
FDM34,OUT017,2031.156322
FDW33,OUT013,1642.457461
FDZ40,OUT013,791.598385
FDE33,OUT018,1228.338115
NCC06,OUT010,253.1781579
FDU11,OUT046,1914.192302
FDL44,OUT017,2671.144727
NCZ29,OUT017,2008.447094
FDG28,OUT010,675.7857017
FDL12,OUT018,749.1903661
FDD52,OUT017,1735.195216
FDO15,OUT013,1288.0037
NCN29,OUT027,1432.585348
FDW36,OUT013,1705.422959
FDB21,OUT046,3834.973661
FDZ28,OUT013,2160.198765
FDY10,OUT035,1724.607475
DRG39,OUT017,792.3525783
FDN28,OUT013,1748.904967
FDV15,OUT035,1548.159383
DRI13,OUT035,3655.078081
FDH20,OUT046,1615.94852
FDY51,OUT013,3688.362386
FDE16,OUT013,3717.62166
FDX40,OUT018,555.4708525
FDC48,OUT018,1145.635298
FDS14,OUT046,2561.173541
FDX56,OUT017,4271.537733
FDI10,OUT046,2984.001893
FDI14,OUT013,2153.646956
DRM48,OUT013,623.8585533
NCH07,OUT027,4118.98235
FDY26,OUT013,3291.726589
FDD02,OUT027,3243.027094
FDM12,OUT046,3050.788693
DRF01,OUT010,255.7142519
FDV36,OUT046,2041.795923
DRI59,OUT013,3982.105298
FDV03,OUT018,2292.270792
FDO39,OUT017,3165.083738
NCB07,OUT018,2897.91039
FDH38,OUT027,3037.552804
FDZ13,OUT035,749.0301435
NCZ30,OUT046,1993.658495
NCA06,OUT035,623.1031498
FDB04,OUT049,1524.992694
FDN50,OUT013,1566.641232
NCG06,OUT049,4276.946745
NCY17,OUT018,607.5342883
FDC23,OUT046,2884.358744
FDK33,OUT049,3413.27276
FDR03,OUT049,3441.735482
FDZ07,OUT045,895.632125
FDO38,OUT013,1237.684597
FDS59,OUT046,1812.083199
DRM11,OUT019,734.4966167
FDX52,OUT027,4675.373319
DRJ35,OUT018,727.4637687
NCP53,OUT046,3807.677757
FDW15,OUT019,336.2242587
DRI47,OUT045,2149.652893
DRZ11,OUT035,1971.067913
FDS02,OUT013,3449.669949
DRD49,OUT018,3649.177628
FDW38,OUT049,819.2177017
FDR21,OUT019,316.2909985
FDE40,OUT013,900.2665667
FDI02,OUT045,1741.465505
FDQ04,OUT045,646.8028798
FDY14,OUT017,4765.585285
NCT54,OUT046,1530.94027
DRD25,OUT017,1703.179086
DRE01,OUT045,3941.46905
FDJ12,OUT010,536.9851255
NCZ05,OUT049,1765.964056
DRB25,OUT019,242.1424193
NCC31,OUT045,2421.189057
FDM16,OUT045,1268.541086
DRG11,OUT049,1748.974047
FDV24,OUT027,3636.751122
FDV43,OUT046,720.3784159
FDG05,OUT018,2252.978637
FDV23,OUT010,230.134436
FDI58,OUT018,1348.608931
FDQ11,OUT017,4772.655446
FDC05,OUT027,5390.798707
FDF40,OUT013,4034.185745
FDU02,OUT018,3410.837812
FDT32,OUT013,3211.978691
NCF06,OUT017,4536.224588
FDT46,OUT013,768.4172355
FDR58,OUT010,186.4722098
FDY04,OUT046,2789.60868
FDT58,OUT045,2624.57002
FDE46,OUT049,2557.346635
DRH11,OUT017,800.2534106
DRI51,OUT046,2829.891522
FDC35,OUT017,4250.299954
FDP45,OUT035,4249.153765
FDC45,OUT017,2801.273514
FDU01,OUT045,2725.267122
FDJ53,OUT010,231.5754226
FDJ46,OUT017,2900.129586
FDX07,OUT013,3262.540144
NCI30,OUT049,3793.274061
FDE47,OUT027,3363.070652
FDV48,OUT045,1294.381614
FDN16,OUT019,263.5519408
FDM52,OUT013,2290.083478
FDA32,OUT027,5949.065238
FDH05,OUT017,4541.632243
FDW25,OUT010,182.6162464
FDQ09,OUT046,1828.358878
NCM17,OUT010,93.17957194
DRM59,OUT046,2534.125241
FDV47,OUT027,2292.33304
DRE15,OUT035,1160.616672
FDS25,OUT010,233.3489645
NCZ05,OUT018,1473.882464
NCV05,OUT019,363.2467945
DRM37,OUT046,3034.333204
FDV58,OUT027,5334.48949
FDN22,OUT027,5899.060906
NCO06,OUT049,660.0474325
FDT56,OUT019,138.3286926
FDM02,OUT013,1472.092505
FDA09,OUT046,3015.974785
NCC06,OUT035,1939.236388
NCL54,OUT049,3128.163459
NCB55,OUT017,835.1434295
FDB12,OUT017,1689.22124
NCA54,OUT049,3130.7811
NCS38,OUT049,1956.348327
FDC02,OUT049,3873.256232
FDK44,OUT019,305.6396455
FDE16,OUT035,3674.736501
NCS05,OUT035,2043.142243
FDZ59,OUT045,2713.479066
FDI20,OUT017,4007.697313
FDQ14,OUT046,2427.053223
FDF53,OUT017,3247.377174
FDW25,OUT017,1309.822852
NCQ43,OUT010,198.1547727
FDX52,OUT013,3277.046853
FDE28,OUT045,3969.355081
FDN15,OUT017,2118.694817
FDO28,OUT017,1831.905371
FDQ33,OUT045,2292.712162
FDM22,OUT010,103.4072624
FDJ03,OUT017,775.2432816
FDI16,OUT045,787.9370731
FDI09,OUT027,5589.13991
FDX55,OUT013,3604.121292
FDS23,OUT027,3317.853547
DRC12,OUT045,2600.721774
FDH41,OUT049,3699.307758
FDN01,OUT013,2936.533937
FDV55,OUT045,2148.680669
NCJ19,OUT013,808.5697228
NCY29,OUT010,99.93764647
FDP03,OUT018,1798.064289
FDZ52,OUT045,1618.869022
FDH31,OUT010,231.4344259
FDQ19,OUT018,2755.781964
FDS15,OUT035,1691.506378
FDN32,OUT017,3153.436473
FDH32,OUT049,1614.83653
FDF33,OUT017,1680.439289
FDJ22,OUT046,2881.043158
FDG56,OUT010,109.2935783
FDC05,OUT046,3242.85748
FDK09,OUT013,3667.866387
NCV29,OUT045,2578.335345
NCC43,OUT019,668.8418265
NCA42,OUT049,2676.971862
FDC10,OUT046,1995.52529
FDC16,OUT013,1510.400361
NCL17,OUT013,2159.145684
FDA51,OUT035,1808.625941
FDW01,OUT017,2403.974298
NCF30,OUT045,1915.182863
FDN49,OUT013,691.0462028
FDY20,OUT045,1436.806708
FDC15,OUT045,2388.398136
FDY24,OUT046,812.1622699
NCG43,OUT017,1466.418407
FDA48,OUT013,3659.697916
NCF55,OUT017,655.3682092
FDL38,OUT049,1600.859217
NCQ29,OUT018,3507.532977
FDC34,OUT017,2563.180708
FDP36,OUT027,1396.294366
FDN50,OUT010,206.5448508
FDO23,OUT049,1492.266018
FDT56,OUT013,839.4024471
FDT13,OUT027,5141.734975
FDZ03,OUT013,3289.565663
FDQ03,OUT010,601.3471274
FDU44,OUT045,2624.800029
FDD03,OUT049,3762.290424
NCH30,OUT013,1796.322309
FDS60,OUT010,377.7468454
FDG08,OUT046,2928.324995
FDX38,OUT017,770.2809884
FDD22,OUT017,1731.986385
FDW51,OUT013,3308.61094
FDL09,OUT017,2930.788215
FDZ60,OUT045,1576.843086
NCH07,OUT046,2621.703273
NCQ41,OUT049,3100.273015
FDW04,OUT049,2262.00067
FDI08,OUT027,6184.021523
FDR19,OUT019,301.1370377
FDV13,OUT046,1455.656333
FDB52,OUT017,4437.955308
FDZ48,OUT027,3006.51405
NCO14,OUT049,787.3053676
FDZ50,OUT013,3205.983472
FDN27,OUT019,220.8380792
FDQ60,OUT013,2011.872411
FDR49,OUT017,707.1676916
DRJ35,OUT027,1605.64827
DRI49,OUT017,1235.765907
FDB47,OUT017,4203.423581
FDP37,OUT010,223.9744295
FDR26,OUT049,2946.106033
FDY31,OUT019,366.896857
FDC11,OUT045,1304.227778
DRP47,OUT035,4155.755093
NCY54,OUT018,2549.749274
FDR27,OUT046,2236.835748
FDQ21,OUT019,231.2362503
NCQ29,OUT035,4199.556408
FDJ02,OUT046,2443.519872
FDE21,OUT018,1614.082267
FDM39,OUT046,3101.416164
FDZ01,OUT017,1660.918041
NCB19,OUT018,1219.496669
FDU03,OUT046,2868.586781
FDP27,OUT049,3408.454452
DRF01,OUT045,2147.04129
FDM03,OUT049,1740.295936
FDV01,OUT046,2596.817103
FDS16,OUT046,2389.26472
FDO45,OUT035,1452.767858
NCX06,OUT035,2743.558462
FDP13,OUT046,688.0153507
NCR38,OUT018,3621.488021
FDA01,OUT013,850.5742161
FDT26,OUT017,1935.883958
FDD44,OUT027,6504.684484
FDB26,OUT013,819.4695017
FDP45,OUT019,670.3460884
NCP55,OUT046,866.9746647
FDT23,OUT017,1295.855322
FDO51,OUT045,701.5648269
FDA44,OUT046,844.0654845
NCJ31,OUT018,3641.274602
FDX37,OUT045,1462.216518
NCD18,OUT049,3667.660279
FDN40,OUT027,3849.56386
FDL33,OUT017,3437.460129
DRF48,OUT035,3169.46051
FDW08,OUT035,1558.298365
FDX39,OUT018,2792.246938
FDB38,OUT049,2830.166648
FDY46,OUT018,2983.132542
NCB06,OUT049,2686.061526
FDA34,OUT035,2814.195116
FDA35,OUT045,1904.62388
FDQ07,OUT035,4023.099834
FDU32,OUT045,1817.215841
FDU26,OUT013,2030.540788
FDU13,OUT010,252.3783761
FDO09,OUT035,4578.634633
FDW03,OUT019,317.8700257
FDB38,OUT013,2676.920508
FDL26,OUT010,286.0451843
NCN43,OUT045,1850.442277
FDH08,OUT045,3623.753659
NCC31,OUT019,372.0319836
FDH14,OUT035,2209.487911
FDL40,OUT017,1512.353415
FDD20,OUT035,1866.740629
NCV53,OUT035,3873.359904
FDD16,OUT045,1126.321884
FDP24,OUT035,1810.45765
FDQ25,OUT045,2850.885029
FDM38,OUT035,796.692813
NCT18,OUT010,394.8278463
FDM34,OUT049,2243.40136
DRH37,OUT010,330.962128
NCE07,OUT013,2253.534617
FDG12,OUT013,2014.546081
FDB59,OUT010,470.5292592
FDS10,OUT018,2819.893568
FDN21,OUT010,306.8598546
FDM02,OUT045,1419.030805
FDO44,OUT049,1849.035684
NCN17,OUT017,1587.503605
FDH16,OUT018,1282.640428
FDL44,OUT046,2666.74732
FDY47,OUT017,2103.804723
DRI39,OUT046,809.4244848
NCX54,OUT018,1474.999458
FDE59,OUT046,657.0567874
FDO46,OUT045,2908.388342
DRE13,OUT046,1424.457753
FDW14,OUT013,1523.209424
FDF35,OUT046,1639.877033
FDO50,OUT019,203.8846373
DRF49,OUT017,1758.67834
FDT60,OUT049,2119.648912
FDP38,OUT045,727.8473413
FDA31,OUT027,4526.634164
FDY52,OUT010,107.6372184
FDD03,OUT027,6160.636982
FDN52,OUT018,1251.546526
FDU20,OUT010,256.462145
FDD22,OUT035,1644.793617
NCB55,OUT019,140.9261755
FDN27,OUT045,1753.870254
FDD16,OUT013,1224.26011
FDW48,OUT046,1271.529537
DRN35,OUT045,617.3401874
FDX25,OUT049,3079.193654
DRD49,OUT049,3752.081297
FDE21,OUT019,257.340896
FDN44,OUT035,2499.62587
DRC01,OUT049,810.0621109
NCK30,OUT046,3951.451835
FDU39,OUT013,842.0362752
FDB49,OUT013,1681.499904
FDS12,OUT045,1868.061438
FDR57,OUT018,2236.193464
FDX22,OUT027,4996.305998
FDC60,OUT013,1492.274076
NCE42,OUT049,3622.593785
NCK42,OUT049,3928.105112
DRE01,OUT017,4704.816316
FDE57,OUT018,1928.243747
DRK59,OUT019,605.4019936
FDB10,OUT027,6468.615596
FDQ25,OUT046,3080.723932
FDY26,OUT017,4136.687753
FDG28,OUT049,4227.274844
FDM14,OUT049,1826.421289
NCH29,OUT049,1707.414454
FDD48,OUT049,1942.844985
FDC17,OUT045,3364.499669
DRH49,OUT027,2294.002131
FDN44,OUT018,2347.068976
FDC29,OUT045,1807.744031
DRK01,OUT019,250.9069687
FDD48,OUT017,1758.844818
FDB59,OUT013,3284.798108
FDY45,OUT010,668.2227573
FDX60,OUT035,1193.6032
FDT09,OUT010,299.8916402
DRB24,OUT018,2170.519381
FDL13,OUT035,4097.483584
FDN16,OUT035,1644.804092
FDK57,OUT013,1931.257113
FDO22,OUT027,2218.60421
FDC57,OUT010,482.8640524
FDZ13,OUT027,1308.142625
FDW27,OUT013,2377.044213
FDX10,OUT049,685.9369377
FDY08,OUT018,1918.37082
FDA49,OUT017,1322.978343
FDC32,OUT018,1317.985042
FDO04,OUT035,787.9082918
NCZ54,OUT013,2598.259964
FDY40,OUT045,747.8205265
FDW36,OUT045,1584.164563
FDE11,OUT017,3286.471621
DRE37,OUT045,2803.57086
NCK19,OUT017,3392.529978
FDT19,OUT035,2941.034113
FDE56,OUT045,858.7827229
FDZ57,OUT010,293.8660773
FDB35,OUT035,1501.789921
FDF09,OUT010,86.90469276
FDO34,OUT046,2809.807579
FDA55,OUT046,3458.635919
NCM18,OUT035,856.3608203
FDJ20,OUT019,233.5519587
DRQ35,OUT019,279.4753611
FDG02,OUT013,3221.602222
NCU29,OUT018,1989.839973
FDL27,OUT027,1626.604626
NCA54,OUT035,2807.712752
FDJ32,OUT035,859.8056584
FDB21,OUT019,579.4081387
FDR46,OUT035,2214.289225
FDZ32,OUT046,1791.245028
DRF36,OUT017,3329.17949
NCU54,OUT017,4131.400491
NCI31,OUT017,644.4212939
DRA59,OUT035,3168.693631
NCC55,OUT045,648.185586
FDE44,OUT018,626.0743164
